Title,Artists,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,hot_song,cluster
Look Alive,BlocBoy JB ,6HJ34Zyw6bg8yGm28AxLXf,0.918,0.58,10,-7.501,1,0.322,0.00108,6.12e-05,0.106,0.611,139.977,audio_features,spotify:track:6HJ34Zyw6bg8yGm28AxLXf,https://api.spotify.com/v1/tracks/6HJ34Zyw6bg8yGm28AxLXf,https://api.spotify.com/v1/audio-analysis/6HJ34Zyw6bg8yGm28AxLXf,181415,4,0,1
Champions,Kanye West ,2nBI3iWLhupR7LyAJ5GGkE,0.692,0.774,6,-2.48,0,0.0876,0.0623,0.0,0.873,0.349,134.952,audio_features,spotify:track:2nBI3iWLhupR7LyAJ5GGkE,https://api.spotify.com/v1/tracks/2nBI3iWLhupR7LyAJ5GGkE,https://api.spotify.com/v1/audio-analysis/2nBI3iWLhupR7LyAJ5GGkE,334253,4,0,1
All Night (BTS World Original Soundtrack) [Pt. 3],BTS ,4sfXQzbYjROMuEgDfJisj3,0.726,0.705,5,-4.765,1,0.121,0.194,0.0,0.109,0.634,120.042,audio_features,spotify:track:4sfXQzbYjROMuEgDfJisj3,https://api.spotify.com/v1/tracks/4sfXQzbYjROMuEgDfJisj3,https://api.spotify.com/v1/audio-analysis/4sfXQzbYjROMuEgDfJisj3,216874,4,0,4
VALENTINO,24kGoldn ,6piAUJJQFD8oHDUr0b7l7q,0.746,0.717,9,-4.841,0,0.179,0.199,0.0,0.132,0.523,150.964,audio_features,spotify:track:6piAUJJQFD8oHDUr0b7l7q,https://api.spotify.com/v1/tracks/6piAUJJQFD8oHDUr0b7l7q,https://api.spotify.com/v1/audio-analysis/6piAUJJQFD8oHDUr0b7l7q,179133,4,0,5
Still Breathing,Green Day ,4lHANdaXkW2xKruZWrlcfu,0.54,0.902,1,-3.577,1,0.0442,0.0142,0.0,0.0756,0.691,75.032,audio_features,spotify:track:4lHANdaXkW2xKruZWrlcfu,https://api.spotify.com/v1/tracks/4lHANdaXkW2xKruZWrlcfu,https://api.spotify.com/v1/audio-analysis/4lHANdaXkW2xKruZWrlcfu,224760,4,0,0
It's Beginning To Look Like Christmas,Bing Crosby ,1uh1iaMqBdx4XyrXhssKGD,0.464,0.259,3,-9.194,1,0.0379,0.869,0.000326,0.116,0.531,97.586,audio_features,spotify:track:1uh1iaMqBdx4XyrXhssKGD,https://api.spotify.com/v1/tracks/1uh1iaMqBdx4XyrXhssKGD,https://api.spotify.com/v1/audio-analysis/1uh1iaMqBdx4XyrXhssKGD,164613,4,0,6
They Like,Yo Gotti ,5ZWwLNhwmJXM7yKZJ5sxN1,0.748,0.654,7,-6.053,0,0.0651,0.187,0.0,0.265,0.675,140.039,audio_features,spotify:track:5ZWwLNhwmJXM7yKZJ5sxN1,https://api.spotify.com/v1/tracks/5ZWwLNhwmJXM7yKZJ5sxN1,https://api.spotify.com/v1/audio-analysis/5ZWwLNhwmJXM7yKZJ5sxN1,180893,4,0,1
BOOGIE,BROCKHAMPTON ,3NuN59jpH3B5cNa2M4r7XG,0.604,0.933,1,-3.034,1,0.214,0.0137,0.0,0.37,0.28,110.029,audio_features,spotify:track:3NuN59jpH3B5cNa2M4r7XG,https://api.spotify.com/v1/tracks/3NuN59jpH3B5cNa2M4r7XG,https://api.spotify.com/v1/audio-analysis/3NuN59jpH3B5cNa2M4r7XG,193155,4,0,2
Out My Way,Juice WRLD ,2wkej79m7pKn0iTljW929c,0.665,0.832,10,-3.166,0,0.34,0.107,0.0,0.776,0.498,164.147,audio_features,spotify:track:2wkej79m7pKn0iTljW929c,https://api.spotify.com/v1/tracks/2wkej79m7pKn0iTljW929c,https://api.spotify.com/v1/audio-analysis/2wkej79m7pKn0iTljW929c,156621,4,0,3
Hey Brother,Avicii ,4lhqb6JvbHId48OUJGwymk,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,audio_features,spotify:track:4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/tracks/4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/audio-analysis/4lhqb6JvbHId48OUJGwymk,255093,4,0,4
Deeper,Summer Walker ,7uwpgQQufpSsFIhhGJDHQF,0.667,0.448,1,-8.96,1,0.0365,0.0241,0.0,0.125,0.166,108.023,audio_features,spotify:track:7uwpgQQufpSsFIhhGJDHQF,https://api.spotify.com/v1/tracks/7uwpgQQufpSsFIhhGJDHQF,https://api.spotify.com/v1/audio-analysis/7uwpgQQufpSsFIhhGJDHQF,178027,4,0,2
Out On Bail,YG ,1ylymaTbSjggG7TaItdRkI,0.734,0.563,0,-6.464,1,0.314,0.0182,0.0,0.0981,0.371,203.905,audio_features,spotify:track:1ylymaTbSjggG7TaItdRkI,https://api.spotify.com/v1/tracks/1ylymaTbSjggG7TaItdRkI,https://api.spotify.com/v1/audio-analysis/1ylymaTbSjggG7TaItdRkI,151030,4,0,3
Santeria,Sublime ,2hnMS47jN0etwvFPzYk11f,0.682,0.765,1,-5.021,0,0.0395,0.0268,3.42e-05,0.188,0.567,90.807,audio_features,spotify:track:2hnMS47jN0etwvFPzYk11f,https://api.spotify.com/v1/tracks/2hnMS47jN0etwvFPzYk11f,https://api.spotify.com/v1/audio-analysis/2hnMS47jN0etwvFPzYk11f,182747,4,0,6
Westbrook,JID ,0GTzZhS8P50p922OEuoNLF,0.621,0.779,1,-4.354,1,0.406,0.0454,0.0,0.0479,0.432,90.722,audio_features,spotify:track:0GTzZhS8P50p922OEuoNLF,https://api.spotify.com/v1/tracks/0GTzZhS8P50p922OEuoNLF,https://api.spotify.com/v1/audio-analysis/0GTzZhS8P50p922OEuoNLF,237297,3,0,6
Call Casting,Migos ,4BqE5Rg3r4Rtizvm3IicrN,0.852,0.727,1,-4.851,1,0.267,0.0962,0.0,0.154,0.496,130.015,audio_features,spotify:track:4BqE5Rg3r4Rtizvm3IicrN,https://api.spotify.com/v1/tracks/4BqE5Rg3r4Rtizvm3IicrN,https://api.spotify.com/v1/audio-analysis/4BqE5Rg3r4Rtizvm3IicrN,232705,4,0,4
Overdrive,Drake ,7hRlTK3mgFTBEjX7DjqBsI,0.502,0.645,2,-10.611,0,0.122,0.444,0.00964,0.107,0.518,109.739,audio_features,spotify:track:7hRlTK3mgFTBEjX7DjqBsI,https://api.spotify.com/v1/tracks/7hRlTK3mgFTBEjX7DjqBsI,https://api.spotify.com/v1/audio-analysis/7hRlTK3mgFTBEjX7DjqBsI,202451,4,0,2
man i is,Logic ,0ERnYArznxdTBEIj1VSta8,0.754,0.778,10,-2.745,0,0.134,0.365,6.96e-05,0.152,0.95,74.999,audio_features,spotify:track:0ERnYArznxdTBEIj1VSta8,https://api.spotify.com/v1/tracks/0ERnYArznxdTBEIj1VSta8,https://api.spotify.com/v1/audio-analysis/0ERnYArznxdTBEIj1VSta8,269232,4,0,0
Silver Bells,Tony Bennett ,3IFdgovo2BeNChD2DWBh7H,0.711,0.302,0,-12.886,1,0.0344,0.837,0.00013,0.122,0.515,131.431,audio_features,spotify:track:3IFdgovo2BeNChD2DWBh7H,https://api.spotify.com/v1/tracks/3IFdgovo2BeNChD2DWBh7H,https://api.spotify.com/v1/audio-analysis/3IFdgovo2BeNChD2DWBh7H,195107,4,0,4
Name in the Sand,Lil Skies ,11p2ty4w5GpoFL4vcK0Cru,0.646,0.656,11,-6.798,0,0.0743,0.0949,0.0,0.103,0.501,160.065,audio_features,spotify:track:11p2ty4w5GpoFL4vcK0Cru,https://api.spotify.com/v1/tracks/11p2ty4w5GpoFL4vcK0Cru,https://api.spotify.com/v1/audio-analysis/11p2ty4w5GpoFL4vcK0Cru,168751,4,0,3
Hot (Remix),Young Thug ,4ea9w8c4ROqiZpJVhfBA3m,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,audio_features,spotify:track:4ea9w8c4ROqiZpJVhfBA3m,https://api.spotify.com/v1/tracks/4ea9w8c4ROqiZpJVhfBA3m,https://api.spotify.com/v1/audio-analysis/4ea9w8c4ROqiZpJVhfBA3m,279907,4,0,2
0X1=LOVESONG (I Know I Love you),TOMORROW X TOGETHER ,1Z8TPHiKeCUyClxV6WTTIf,0.584,0.836,0,-4.925,1,0.079,0.0558,0.0,0.0663,0.484,104.973,audio_features,spotify:track:1Z8TPHiKeCUyClxV6WTTIf,https://api.spotify.com/v1/tracks/1Z8TPHiKeCUyClxV6WTTIf,https://api.spotify.com/v1/audio-analysis/1Z8TPHiKeCUyClxV6WTTIf,202204,4,0,2
Fourth Of July,Fall Out Boy ,1vrjcPplEuenckUzGGp2UR,0.481,0.974,4,-3.388,0,0.136,0.139,0.00998,0.406,0.516,79.964,audio_features,spotify:track:1vrjcPplEuenckUzGGp2UR,https://api.spotify.com/v1/tracks/1vrjcPplEuenckUzGGp2UR,https://api.spotify.com/v1/audio-analysis/1vrjcPplEuenckUzGGp2UR,224360,4,0,0
ME!,Taylor Swift ,2Rk4JlNc2TPmZe2af99d45,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162,audio_features,spotify:track:2Rk4JlNc2TPmZe2af99d45,https://api.spotify.com/v1/tracks/2Rk4JlNc2TPmZe2af99d45,https://api.spotify.com/v1/audio-analysis/2Rk4JlNc2TPmZe2af99d45,193000,4,0,3
Peak,Drake ,11L064movtyopGdLiX4sVg,0.687,0.218,9,-13.539,0,0.0388,0.85,0.000125,0.106,0.269,91.991,audio_features,spotify:track:11L064movtyopGdLiX4sVg,https://api.spotify.com/v1/tracks/11L064movtyopGdLiX4sVg,https://api.spotify.com/v1/audio-analysis/11L064movtyopGdLiX4sVg,206027,4,0,6
So Close,NOTD ,7FjZU7XFs7P9jHI9Z0yRhK,0.7,0.872,10,-5.896,1,0.0666,0.121,7.08e-06,0.103,0.761,125.03,audio_features,spotify:track:7FjZU7XFs7P9jHI9Z0yRhK,https://api.spotify.com/v1/tracks/7FjZU7XFs7P9jHI9Z0yRhK,https://api.spotify.com/v1/audio-analysis/7FjZU7XFs7P9jHI9Z0yRhK,190302,4,0,4
For Real,Lil Uzi Vert ,3tcoEYOZUHKB3RKNByIN13,0.902,0.673,4,-7.481,1,0.458,0.159,0.0,0.289,0.615,132.066,audio_features,spotify:track:3tcoEYOZUHKB3RKNByIN13,https://api.spotify.com/v1/tracks/3tcoEYOZUHKB3RKNByIN13,https://api.spotify.com/v1/audio-analysis/3tcoEYOZUHKB3RKNByIN13,177048,4,0,1
changes,XXXTENTACION ,7AFASza1mXqntmGtbxXprO,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,audio_features,spotify:track:7AFASza1mXqntmGtbxXprO,https://api.spotify.com/v1/tracks/7AFASza1mXqntmGtbxXprO,https://api.spotify.com/v1/audio-analysis/7AFASza1mXqntmGtbxXprO,121887,4,0,0
Señorita,Shawn Mendes ,6v3KW9xbzN5yKLt9YKDYA2,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,audio_features,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/tracks/6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/audio-analysis/6v3KW9xbzN5yKLt9YKDYA2,190800,4,0,2
What Christmas Means to Me,John Legend ,4hnzXzE7JiU5QAZFF9OUsI,0.567,0.828,10,-4.513,1,0.0819,0.21,0.0,0.0928,0.845,170.055,audio_features,spotify:track:4hnzXzE7JiU5QAZFF9OUsI,https://api.spotify.com/v1/tracks/4hnzXzE7JiU5QAZFF9OUsI,https://api.spotify.com/v1/audio-analysis/4hnzXzE7JiU5QAZFF9OUsI,160227,4,0,3
a few words for the firing squad (radiation),Run The Jewels ,0gDRZBhdSLqWhfTaWsOdcd,0.571,0.605,7,-7.336,1,0.041,0.0591,0.000121,0.115,0.0859,98.562,audio_features,spotify:track:0gDRZBhdSLqWhfTaWsOdcd,https://api.spotify.com/v1/tracks/0gDRZBhdSLqWhfTaWsOdcd,https://api.spotify.com/v1/audio-analysis/0gDRZBhdSLqWhfTaWsOdcd,402200,3,0,6
Don't Mind,Kent Jones ,27PmvZoffODNFW2p7ehZTQ,0.464,0.771,8,-4.503,1,0.336,0.0235,0.0,0.063,0.69,158.777,audio_features,spotify:track:27PmvZoffODNFW2p7ehZTQ,https://api.spotify.com/v1/tracks/27PmvZoffODNFW2p7ehZTQ,https://api.spotify.com/v1/audio-analysis/27PmvZoffODNFW2p7ehZTQ,198237,4,0,3
Latch,Disclosure ,1DunhgeZSEgWiIYbHqXl0c,0.729,0.735,1,-5.455,1,0.0919,0.0178,0.000193,0.089,0.544,121.986,audio_features,spotify:track:1DunhgeZSEgWiIYbHqXl0c,https://api.spotify.com/v1/tracks/1DunhgeZSEgWiIYbHqXl0c,https://api.spotify.com/v1/audio-analysis/1DunhgeZSEgWiIYbHqXl0c,255867,4,0,4
My Collection,Future ,0526DaOuV7mRlPKxhMSJKw,0.697,0.459,8,-8.498,0,0.448,0.729,8.35e-06,0.0971,0.409,80.085,audio_features,spotify:track:0526DaOuV7mRlPKxhMSJKw,https://api.spotify.com/v1/tracks/0526DaOuV7mRlPKxhMSJKw,https://api.spotify.com/v1/audio-analysis/0526DaOuV7mRlPKxhMSJKw,255556,4,0,0
In Tune,Blvckengineer ,0KrMPgjnEpeV19n7liI59i,0.846,0.442,5,-8.179,0,0.039,0.354,0.0981,0.125,0.558,123.034,audio_features,spotify:track:0KrMPgjnEpeV19n7liI59i,https://api.spotify.com/v1/tracks/0KrMPgjnEpeV19n7liI59i,https://api.spotify.com/v1/audio-analysis/0KrMPgjnEpeV19n7liI59i,155130,3,0,4
iMi,Bon Iver ,56A3kiXcOAmz6LxxUNfIYf,0.477,0.399,8,-11.544,1,0.0544,0.891,0.0058,0.203,0.52,133.975,audio_features,spotify:track:56A3kiXcOAmz6LxxUNfIYf,https://api.spotify.com/v1/tracks/56A3kiXcOAmz6LxxUNfIYf,https://api.spotify.com/v1/audio-analysis/56A3kiXcOAmz6LxxUNfIYf,196360,4,0,1
Leave Me Alone,NF ,3EtyEzMpfKSaoVhPunvbRV,0.722,0.741,1,-3.72,1,0.19,0.249,0.0,0.151,0.46,162.11,audio_features,spotify:track:3EtyEzMpfKSaoVhPunvbRV,https://api.spotify.com/v1/tracks/3EtyEzMpfKSaoVhPunvbRV,https://api.spotify.com/v1/audio-analysis/3EtyEzMpfKSaoVhPunvbRV,308652,4,0,3
Telephone,Lady Gaga ,7rl7ao5pb9BhvAzPdWStxi,0.825,0.832,5,-5.853,0,0.0403,0.00587,0.000789,0.114,0.713,122.021,audio_features,spotify:track:7rl7ao5pb9BhvAzPdWStxi,https://api.spotify.com/v1/tracks/7rl7ao5pb9BhvAzPdWStxi,https://api.spotify.com/v1/audio-analysis/7rl7ao5pb9BhvAzPdWStxi,220627,4,0,4
Loyal,Chris Brown ,5BrTUo0xP1wKXLJWUaGFtk,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,audio_features,spotify:track:5BrTUo0xP1wKXLJWUaGFtk,https://api.spotify.com/v1/tracks/5BrTUo0xP1wKXLJWUaGFtk,https://api.spotify.com/v1/audio-analysis/5BrTUo0xP1wKXLJWUaGFtk,264947,4,0,6
Can I Kick It,Logic ,5JDwLHI2YUkFSFSn4g5pGd,0.789,0.774,2,-4.415,1,0.0614,0.609,0.00122,0.298,0.488,100.077,audio_features,spotify:track:5JDwLHI2YUkFSFSn4g5pGd,https://api.spotify.com/v1/tracks/5JDwLHI2YUkFSFSn4g5pGd,https://api.spotify.com/v1/audio-analysis/5JDwLHI2YUkFSFSn4g5pGd,201547,4,0,6
Werewolves of London  2007 Remaster,Warren Zevon ,4VcaFr7uq8P8kxusc4VLc6,0.548,0.779,7,-9.29,1,0.033,0.0634,0.00168,0.915,0.76,97.583,audio_features,spotify:track:4VcaFr7uq8P8kxusc4VLc6,https://api.spotify.com/v1/tracks/4VcaFr7uq8P8kxusc4VLc6,https://api.spotify.com/v1/audio-analysis/4VcaFr7uq8P8kxusc4VLc6,299413,4,0,6
Worship You,Kane Brown ,4RN6OApAESI3Sh0gf5iuAM,0.63,0.496,8,-7.011,1,0.0329,0.388,0.0,0.088,0.387,78.024,audio_features,spotify:track:4RN6OApAESI3Sh0gf5iuAM,https://api.spotify.com/v1/tracks/4RN6OApAESI3Sh0gf5iuAM,https://api.spotify.com/v1/audio-analysis/4RN6OApAESI3Sh0gf5iuAM,205747,4,0,0
MOJAITA,J Balvin ,71pEiUWwfDFiRO6RmFpnBf,0.45,0.842,0,-3.602,1,0.102,0.0171,0.0,0.377,0.885,172.069,audio_features,spotify:track:71pEiUWwfDFiRO6RmFpnBf,https://api.spotify.com/v1/tracks/71pEiUWwfDFiRO6RmFpnBf,https://api.spotify.com/v1/audio-analysis/71pEiUWwfDFiRO6RmFpnBf,187333,4,0,3
Gang Signs,Lil Baby ,1nX1wW2WuCEnc2eDOBOaFd,0.82,0.793,0,-5.77,1,0.0975,0.0145,0.0,0.362,0.531,85.009,audio_features,spotify:track:1nX1wW2WuCEnc2eDOBOaFd,https://api.spotify.com/v1/tracks/1nX1wW2WuCEnc2eDOBOaFd,https://api.spotify.com/v1/audio-analysis/1nX1wW2WuCEnc2eDOBOaFd,169783,4,0,0
Hey Angel,One Direction ,4fLTtg48X0QtKrj0Jv8I3v,0.523,0.883,8,-2.956,1,0.0365,0.0202,0.0,0.116,0.35,92.215,audio_features,spotify:track:4fLTtg48X0QtKrj0Jv8I3v,https://api.spotify.com/v1/tracks/4fLTtg48X0QtKrj0Jv8I3v,https://api.spotify.com/v1/audio-analysis/4fLTtg48X0QtKrj0Jv8I3v,240000,4,0,6
Kills You Slowly,The Chainsmokers ,2PgMUAn2bBpm8gz6yAXvVL,0.696,0.439,1,-8.77,0,0.055,0.0636,0.0,0.127,0.229,149.923,audio_features,spotify:track:2PgMUAn2bBpm8gz6yAXvVL,https://api.spotify.com/v1/tracks/2PgMUAn2bBpm8gz6yAXvVL,https://api.spotify.com/v1/audio-analysis/2PgMUAn2bBpm8gz6yAXvVL,213320,4,0,5
MoshPit,Kodak Black ,4KX8vXbouybtUptEyYxtIk,0.769,0.627,7,-4.064,1,0.262,0.394,0.0,0.106,0.49,157.938,audio_features,spotify:track:4KX8vXbouybtUptEyYxtIk,https://api.spotify.com/v1/tracks/4KX8vXbouybtUptEyYxtIk,https://api.spotify.com/v1/audio-analysis/4KX8vXbouybtUptEyYxtIk,164038,4,0,3
Dynamite  Instrumental,BTS ,0V2wvC5MkDjMZyFttv8sZF,0.861,0.658,11,-6.966,1,0.05,0.00903,0.803,0.0443,0.625,114.0,audio_features,spotify:track:0V2wvC5MkDjMZyFttv8sZF,https://api.spotify.com/v1/tracks/0V2wvC5MkDjMZyFttv8sZF,https://api.spotify.com/v1/audio-analysis/0V2wvC5MkDjMZyFttv8sZF,198770,4,0,2
Black Folk,ScHoolboy Q ,1iWAx1WGCY6j2zAMdACQ6E,0.734,0.902,2,-6.076,0,0.396,0.831,0.00106,0.226,0.4,155.097,audio_features,spotify:track:1iWAx1WGCY6j2zAMdACQ6E,https://api.spotify.com/v1/tracks/1iWAx1WGCY6j2zAMdACQ6E,https://api.spotify.com/v1/audio-analysis/1iWAx1WGCY6j2zAMdACQ6E,147040,4,0,5
Está Dañado,Ivan Cornejo ,0ciLo7Ntd7Gfc0rQRTgkSG,0.578,0.459,8,-11.938,1,0.041,0.501,1.86e-05,0.143,0.164,160.065,audio_features,spotify:track:0ciLo7Ntd7Gfc0rQRTgkSG,https://api.spotify.com/v1/tracks/0ciLo7Ntd7Gfc0rQRTgkSG,https://api.spotify.com/v1/audio-analysis/0ciLo7Ntd7Gfc0rQRTgkSG,201195,3,0,3
Codes,Ellie Goulding ,5DiRcqIW1nLBzcDYKkFKId,0.511,0.701,5,-7.317,1,0.126,0.0238,2.41e-05,0.105,0.32,184.023,audio_features,spotify:track:5DiRcqIW1nLBzcDYKkFKId,https://api.spotify.com/v1/tracks/5DiRcqIW1nLBzcDYKkFKId,https://api.spotify.com/v1/audio-analysis/5DiRcqIW1nLBzcDYKkFKId,196213,4,0,3
Bam Bam,Camila Cabello ,0QBzMgT7NIeoCYy3sJCof1,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996,audio_features,spotify:track:0QBzMgT7NIeoCYy3sJCof1,https://api.spotify.com/v1/tracks/0QBzMgT7NIeoCYy3sJCof1,https://api.spotify.com/v1/audio-analysis/0QBzMgT7NIeoCYy3sJCof1,206071,4,0,6
Burnin' Up,Jessie J ,2f8FHYOkBjxnNxBWXWBpsG,0.757,0.814,1,-2.969,0,0.0459,0.0442,3.54e-06,0.687,0.414,124.023,audio_features,spotify:track:2f8FHYOkBjxnNxBWXWBpsG,https://api.spotify.com/v1/tracks/2f8FHYOkBjxnNxBWXWBpsG,https://api.spotify.com/v1/audio-analysis/2f8FHYOkBjxnNxBWXWBpsG,220547,4,0,4
Celebrate,DJ Khaled ,0b6UoVjUzFyZNpHI0aAhKt,0.362,0.714,9,-3.07,0,0.0835,0.269,0.0,0.21,0.309,67.4,audio_features,spotify:track:0b6UoVjUzFyZNpHI0aAhKt,https://api.spotify.com/v1/tracks/0b6UoVjUzFyZNpHI0aAhKt,https://api.spotify.com/v1/audio-analysis/0b6UoVjUzFyZNpHI0aAhKt,206499,4,0,0
Home Alone Tonight,Luke Bryan ,0RE8WWlaCQM6M4XHUK3u7b,0.501,0.966,8,-1.177,1,0.112,0.0796,0.0,0.0903,0.497,161.881,audio_features,spotify:track:0RE8WWlaCQM6M4XHUK3u7b,https://api.spotify.com/v1/tracks/0RE8WWlaCQM6M4XHUK3u7b,https://api.spotify.com/v1/audio-analysis/0RE8WWlaCQM6M4XHUK3u7b,190773,4,0,3
Freedom! '90,George Michael ,1wZ7o1mZysv1l26ZWawVfW,0.673,0.863,5,-10.352,1,0.0451,0.243,3.23e-05,0.0601,0.938,91.703,audio_features,spotify:track:1wZ7o1mZysv1l26ZWawVfW,https://api.spotify.com/v1/tracks/1wZ7o1mZysv1l26ZWawVfW,https://api.spotify.com/v1/audio-analysis/1wZ7o1mZysv1l26ZWawVfW,390867,4,0,6
Can't Feel My Legs,Don Toliver ,47IXLhp3c6mu7NqvpuhuLi,0.703,0.653,11,-6.226,0,0.079,0.237,0.0,0.199,0.414,140.044,audio_features,spotify:track:47IXLhp3c6mu7NqvpuhuLi,https://api.spotify.com/v1/tracks/47IXLhp3c6mu7NqvpuhuLi,https://api.spotify.com/v1/audio-analysis/47IXLhp3c6mu7NqvpuhuLi,180675,4,0,1
A.M. RADIO,The Lumineers ,0Hu1ylV8WuaLcLclixNgTV,0.469,0.562,1,-6.402,1,0.0343,0.568,0.000135,0.123,0.483,138.197,audio_features,spotify:track:0Hu1ylV8WuaLcLclixNgTV,https://api.spotify.com/v1/tracks/0Hu1ylV8WuaLcLclixNgTV,https://api.spotify.com/v1/audio-analysis/0Hu1ylV8WuaLcLclixNgTV,237320,4,0,1
can't leave without it,21 Savage ,0hPLZrnDgtKxrym1BHjDhd,0.872,0.591,6,-6.952,0,0.359,0.111,0.0,0.144,0.696,131.982,audio_features,spotify:track:0hPLZrnDgtKxrym1BHjDhd,https://api.spotify.com/v1/tracks/0hPLZrnDgtKxrym1BHjDhd,https://api.spotify.com/v1/audio-analysis/0hPLZrnDgtKxrym1BHjDhd,205352,4,0,1
CoCo,O.T. Genasis ,2JI71GHwq2LN8mtq3iCLYo,0.886,0.628,8,-5.949,1,0.131,0.00215,1.15e-05,0.31,0.178,119.906,audio_features,spotify:track:2JI71GHwq2LN8mtq3iCLYo,https://api.spotify.com/v1/tracks/2JI71GHwq2LN8mtq3iCLYo,https://api.spotify.com/v1/audio-analysis/2JI71GHwq2LN8mtq3iCLYo,239574,4,0,4
Maintain,Belly ,1k9B8MqhGKbVV3dTpwUxn5,0.878,0.62,2,-5.485,1,0.112,0.333,0.0,0.391,0.218,133.027,audio_features,spotify:track:1k9B8MqhGKbVV3dTpwUxn5,https://api.spotify.com/v1/tracks/1k9B8MqhGKbVV3dTpwUxn5,https://api.spotify.com/v1/audio-analysis/1k9B8MqhGKbVV3dTpwUxn5,216240,4,0,1
After Last Night,Bruno Mars ,3jiKUMXqwEodB7gVv1RMZU,0.651,0.703,0,-8.958,0,0.0816,0.0297,0.0,0.0608,0.647,140.051,audio_features,spotify:track:3jiKUMXqwEodB7gVv1RMZU,https://api.spotify.com/v1/tracks/3jiKUMXqwEodB7gVv1RMZU,https://api.spotify.com/v1/audio-analysis/3jiKUMXqwEodB7gVv1RMZU,249444,4,0,1
See Me,Rich Brian ,17I8HJ0rI760NXwve92rpO,0.854,0.578,5,-8.824,1,0.0889,0.669,1.1e-06,0.0844,0.306,137.025,audio_features,spotify:track:17I8HJ0rI760NXwve92rpO,https://api.spotify.com/v1/tracks/17I8HJ0rI760NXwve92rpO,https://api.spotify.com/v1/audio-analysis/17I8HJ0rI760NXwve92rpO,212472,4,0,1
Drink A Little Beer,Thomas Rhett ,1mJFIsUzfbeh0KBuXLVe16,0.336,0.824,9,-4.653,1,0.253,0.00752,0.0,0.322,0.783,168.08,audio_features,spotify:track:1mJFIsUzfbeh0KBuXLVe16,https://api.spotify.com/v1/tracks/1mJFIsUzfbeh0KBuXLVe16,https://api.spotify.com/v1/audio-analysis/1mJFIsUzfbeh0KBuXLVe16,214680,4,0,3
Conversation Pt. 1,Mac Miller ,1oFEAWvPHP5TdSlmIs77sV,0.787,0.472,6,-10.032,0,0.113,0.64,5.22e-05,0.11,0.264,144.998,audio_features,spotify:track:1oFEAWvPHP5TdSlmIs77sV,https://api.spotify.com/v1/tracks/1oFEAWvPHP5TdSlmIs77sV,https://api.spotify.com/v1/audio-analysis/1oFEAWvPHP5TdSlmIs77sV,210253,4,0,5
hope  Future,j,0Puudh380z6cOCgMaTNm7h,0.717,0.822,6,-5.249,1,0.0879,0.0652,0.0,0.36,0.764,102.042,audio_features,spotify:track:0Puudh380z6cOCgMaTNm7h,https://api.spotify.com/v1/tracks/0Puudh380z6cOCgMaTNm7h,https://api.spotify.com/v1/audio-analysis/0Puudh380z6cOCgMaTNm7h,139308,4,0,6
Bad Company,A$AP Rocky ,3ZYwSDF9knZI0RVlKR4PHC,0.901,0.529,8,-7.94,1,0.413,0.0679,0.0,0.536,0.343,144.941,audio_features,spotify:track:3ZYwSDF9knZI0RVlKR4PHC,https://api.spotify.com/v1/tracks/3ZYwSDF9knZI0RVlKR4PHC,https://api.spotify.com/v1/audio-analysis/3ZYwSDF9knZI0RVlKR4PHC,183809,4,0,5
No Shopping,French Montana ,0Di26AbdtizzHkFstPyt7A,0.895,0.491,10,-10.261,0,0.246,0.0144,0.000988,0.143,0.249,83.505,audio_features,spotify:track:0Di26AbdtizzHkFstPyt7A,https://api.spotify.com/v1/tracks/0Di26AbdtizzHkFstPyt7A,https://api.spotify.com/v1/audio-analysis/0Di26AbdtizzHkFstPyt7A,227727,4,0,0
Forever,Tory Lanez ,0oVxGuRMnawFgA8aduocfc,0.805,0.776,1,-6.006,1,0.139,0.000159,0.0,0.0502,0.172,146.997,audio_features,spotify:track:0oVxGuRMnawFgA8aduocfc,https://api.spotify.com/v1/tracks/0oVxGuRMnawFgA8aduocfc,https://api.spotify.com/v1/audio-analysis/0oVxGuRMnawFgA8aduocfc,172245,4,0,5
